Text,Kategori
"""Ini adalah foto babi sedang memeluk anjing yg pemilik nya adalah bidadari""",bullying
"""Babi g pantes nyentuh anjingnya bidadari, nanti kotor.""",bullying
"""SESAMA ANJING FOTO DULU YA KAN""",bullying
"""potret seorjing memegang anjing kwkw""",bullying
"""HEH UDH NAPA HATE NYA CAPE GW BACA NYA""",non-bullying
"""WADUH MALAH LEBIH GANTENG ANJINGNYA. EH EH BAHKAN LU GA PANTES DISEBUT ANJING. ANJING KAN SETIA PANTESNYA SIH BABI HAHAHAHA""",bullying
"""kalo lomba sama""an sm babi, babi nya nmr 2""",bullying
"""Si anjing ketika berfoto dengan si anjing""",bullying
"""Kak jessica yg nungguin+setia sm kk loh pas ad masalah kmrn. Tapi kk ga ngehargain malah lbh milih yg d sono""",non-bullying
"""erikontolim manusia babi anak lonte""",bullying
"""HARGAILAH HATI WANITA YANG UDH TULUS NEMENIN LO DARI 0!!!""",non-bullying
"""Tapi bagus sih erick mutusin Jessica ya karna Erick kelakuan ny begituu coba liat Jessica""",non-bullying
"""Anjing sekarang hebat ya, bisa pake kacamata""",bullying
"""Sdh lh nasi udah jdi bubur ga bisa lagi dibentuk kek semulaaa""",non-bullying
"""Kukira kehadiranmu akan menjadi sesuatu kebanggaan, ternyata tidak""",non-bullying
"""Ada 3 Ajg Dan Yg Punya Tato Bener2 Ajg""",bullying
"""dasar orang tua gada akhlak,ngajarin anaknya yang ga bener""",bullying
"""Erik kenapa sih? Ada yang bisa jelasin gw ga update soalnya.. maap2""",non-bullying
"""Eh jangan dekat dekat sama anjingnya ci Jessica gua lempar lu""",bullying
"""guys dr pd comment2 mending unfoll sm unsubscribe aja yaa""",non-bullying
"""Babi lagi main ma anjing :)""",bullying
"""Dikasi BIDADARI MALAH PILIH BABI""",bullying
"""Postingan pertama jg dihujat dong gila netijen""",non-bullying
"""BARU KALI INI LIHAT ANJING SAMA BABI BAIKAN…""",bullying
"""Dikasih bidadari malah milih setan""",bullying
"""Padahal gw g mau benci ama lu bro, tpi ada aja tingkah lu yang melenceng:(""",non-bullying
"""SIKAP MU LEBIH NAJIS DARIPADA LUDAH ANJING!""",bullying
"""Njir meskipun udh lama nih poto di post tapi masih banyak yg komen baru2""",non-bullying
"""kesini cmn mo liat komen aja""",non-bullying
"""Buset hate comment ampe postingan paling bawah""",non-bullying
"""Foto di upload nya 20 maret yang comment 1 jam 2 jam 3 jam yg lalu""",non-bullying
"""Pantes banyak utang buat bayar lonte""",bullying
"""2 3 tutup botol muka lu kek kontol wkwk""",bullying
"""astaga masih pagi dibikin ngakak ama komenan netijen yg ngmng suka bener""",non-bullying
"""Dah lah. Gw capek baca komen kalian""",non-bullying
"""Keliatan bgt anjingnya ketakutan foto sama dakjal""",bullying
"""Astaga ngehujat sampe postingan paling bawah""",non-bullying
"""Lebih najis elu daripada anjing!""",bullying
"""2 ekor anjing dan satu buaya makan jambut""",bullying
"""Kalo disuruh melihara anjing/eric gw pilih anjing aja meski Najis tapi lebih najisan erick kontol""",bullying
"""Ngapain si pada ngejudge? Mikir dulu lah dia putus juga sebelum kejadian itu tolol""",non-bullying
"""Hargai wanitamu dia didekati banyak pria tetapi tetap memilihmu""",non-bullying
"""Ternyata sipat anjing bukan hanya ada di anjing doang ya,di manusia sipat anjing juga ternyata ada""",bullying
"""Potret ketika anjing poto dengan setan""",bullying
"""BANTU BEDAINN WOYY MANA ANJING MANA BABI""",bullying
"""Udaah woii udahh lu gak kasihan apa…. Aku capek ngelike komenan kalian""",non-bullying
"""3 anjing 1 anjing berwujud manusia, 2 anjing asli tak ada perwujudan aowkwkw""",bullying
"""Kasian gue sama anjingnya dipegang dajjal""",bullying
"""Kasian anjing nya di pegang babi""",bullying
"""Lo itu kontol gak guna ajg anak dakjal""",bullying
"""mukak lu lebih buruk daripada anjing lu""",bullying
"""dikasi yang bening malah milih yang dakian""",bullying
"""Mending masuk penjara lagi aja dah seumur hidup""",bullying
"""Kok lbih lucu anjingnya ya ktimbang orangnya""",bullying
"""Akhirnya jesica bisa lepas dari kambing hitam ini""",bullying
"""Maafin Aja Bro Semua Orang Pasti Ada Kesalahan Dia Juga Pasti Ada Kesalahan Nasehatin Aja Siapa Tau Dia Berubah""",non-bullying
"""Kasian anjingnya dipeluk sma sampahh""",bullying
"""Gua kira keluar dari PENJARA bisa berubah""",non-bullying
"""Cintamu hanya sebatas kertas wkwkw enteng bang""",non-bullying
"""Padahal sejak dia sama Jane aku lebih respect :( skrg bener2 udah hilang respect :(""",non-bullying
"""udah nemenin dari masa tersulit lo pas udah keluar malah selingkuh, ga nyangka idola gua sesampah itu.""",bullying
"""Dihujat habis""an semua postingan lama ada komen baru wkwk""",non-bullying
"""Gua gabisa bedain mana anjing mana manusia, keliatannya sama""",bullying
"""Lu mirip anaknya kick andy yg namanya marlo bang""",non-bullying
"""Kenapa ada orang baik ? Karna ada orang jahat""",non-bullying
"""Ngga ada niatan ngadain pengajian gitu bang?""",non-bullying
"""Suka banget sama rambutnyaa tambah ganteng""",non-bullying
"""@abatartila Ada ada aja kaya gini di bilang king, king muke nya udh kaya tai musang""",bullying
"""Ninggalin berlian demi tai babi dih""",bullying
"""ganteng kaga lu begitu malah keliatan kaya daki kontol""",bullying
"""Mukak lo kayak tapir kuda asu sok ganteng banget lo""",bullying
"""Banyak yg kecewa karena lu begini rik!!!!""",non-bullying
"""Maap ye…muke lu udh jelek kaga usah sok selingkuh,cakepan anjing gua noh""",bullying
"""Apa si hebatnya banci yg badannya penuh koreng kaya lo""",bullying
"""Gini dong bersihan kaga kek tahun tahun sebelumnya dekil""",bullying
"""Muka lu keriput kek aki aki""",bullying
"""Foto jelek dihujat, foto ganteng dibilang sok ganteng""",non-bullying
"""kebanyakan nyabu jadi kurus lu""",bullying
"""NARKOBOYY NGELUARIN LIDAHH, AJG MAU APA, MAU TES URIN""",bullying
"""Fotolu pede anjrit muka lu tu anjrit""",bullying
"""Hidup itu jngn keterlaluan boss playboy amat ajg luu""",bullying
"""Mukalu kek aktor bokep bgst mending ngobat aja luu""",bullying
"""dah jelek semangattt pulak WKWK""",bullying
"""Muka nya kok gitu, seren bikin mual liatnya""",bullying
"""Sana anjing ngewe ama lonte bangsat""",bullying
"""Muka kek kontol mending di penjara""",bullying
"""muka kek banci dih najis""",bullying
"""Ntar Mati dalam keadaan konyol""",bullying
"""mau bilang jelek nya ga enak hehe …""",bullying
"""Idihhhhh pantesan aja foto nya keluarin lidah kyk gtu. Trnyata tukang jilat…""",bullying
"""NIH ORANG KALO LOMBA MIRIP BABI,BABINYA JUARA 2""",bullying
"""Titisan dakjal emg lo nyet""",bullying
"""Et muka lu aje gitu dih hahaha. Biarin aja sampah ketemu sampah biar busuk bersama""",bullying
"""Jijik astagah sok bat cakep njs""",bullying
"""Bully an di ig lebih ngeri daripada di fb ajg gua jadi ngerii! Ajgg",non-bullying
"""udah buriq brengsek pula pantes aja dapet lonte""",bullying
"""MUKA KAMPUNG GAYA SOK SOAN KOTA NYET""",bullying
"""Ngapa lidah Lo stroke amin deh kalau gtu""",bullying
"""Ciah dihujat 1 Indonesia jangan sampe bunuh diri ya komtoll kami blom puas nguat kauuu""",bullying
"""Org kampung otak dusun gaya sosoan hype. Ttep aja gabisa nutupin muka babu lu.""",bullying
"""Cowo foto liatin lidah nya jam ah jijik gue. Apa lagi minus akhlak kek gini""",bullying
"""ANJING gue jg ogah liat muke lu""",bullying
"""G bole melet dosaa rik""",non-bullying
"""paan melet melet mau jilat tai tabi?""",bullying
"""Setan emg melet2 teross jijik asuuu""",bullying
"""ni anak lahir krna kondom bocor.. ga ada rasa syukur muka kyk selangkangan gorilla dpt cewe cntik kyk jessica setia dll malah di sia2in bgsad""",bullying
"""Apaan si melet2 sok ganteng""",bullying
"""Muka kek slangkangan biawak aje bnyk blagu lu""",bullying
"""Sumpah sih jahat banget. Bener2 kasian sama kak jessica""",non-bullying
"""Anjing gk pantes sama bidadari.""",bullying
"""MELET MULU SETAN KAYA ULAR""",bullying
"""Njr melet melet gw kirain hewan""",bullying
"""Gtu aj dh kek anjg lo kang""",bullying
"""Gw kesini pengen liat babang ini.. Sumpah feeling gw bener.. Mirip banget ama Reynhard Sinaga""",non-bullying
"""Ih ko melet2 si kaya hewan aja wkwkwkwk""",bullying
"""Iuu milih iblis drpd bidadarii kwkwkw jyjyq""",bullying
"""MELET2 UDAH KAYA ANJING, EH KAN EMAH ANJING""",bullying
"""ga nyadar aja nih sampah HAHA""",bullying
"""Lidah banyak kuman and virus nih""",bullying
"""Awalnya ngira baju endorse dari KFC, mirip '-'""",non-bullying
"""GUA MAU LO TERUS BERKARYA , PERBAIKI, TINGGALKAN YG NEGATIF , TIDAK ADA KATA TERLAMBAT , TTP JADI ORANG YG HEBAT DAN SELALU BAHAGIA @xrickolim""",non-bullying
"""Cita cita ingin jadi pakboi , eh tapi malah jadi narkoboy nasib-nasib""",bullying
"""Napa lu balik dari penjara sih?""",bullying
"""Mending lu pada tobat dah""",non-bullying
"""selama dipenjara apalo sikat gigi? KOK BAU YA, BAUBAU AROMA BANGSATTTT""",bullying
"""Gigi lo ada apanya? Jigong? Atau kondom nya nyangkut?""",bullying
"""ih mukanya kek anjing rumah gwa""",bullying
"""woi anak anjing ngapain lu hidup bgst""",bullying
"""Udah jelek gak usah d jelek2 in lagi bro""",bullying
"""Ganteng kagak berbakat juga kagak kelebihannya dimana cobak?""",bullying
"""Benci aja Ama orang jelek pake selingkuh segala""",bullying
"""Udah tutup mulut nya bau kambing""",bullying
"""Jualan jualan knp ngga jadi yutuber lagi bro takut ngga ada yg nntn yah""",bullying
"""Kayak Randy Pangalila klo gk pake kacamata""",non-bullying
"""Entah knp liat muka BG Eric sekarang kaya enak gitu .. dari pada yg dulu""",non-bullying
"""Apa ganteng nyasih anjing.. Kucel gini jadiin model""",bullying
"""keknya dia ngeliat masa depan yang hancur deh""",bullying
"""INGETT HIDUP LO DULU GA SEENAK INI RIKKK. HIDUP LO SUSAH!!!! SALAM TEMEN SMP PAS LO BURIKKK. EH SKRG SAMA AJA""",bullying
"""Yaaaa yaaa kalo liat muka nya sumpah ngeselin banget dah….oprasi dulu sono..biar gantengan dikit.. Dan kalo jln ke mall gk di kenal orng.""",bullying
"""dia ini siapa sih??? Artis bukan, jelek mah iya mukanya iyuhhh""",bullying
"""Ini bukan era lo lagi, mending lo mati aja babi. Kalo baca bales nyet""",bullying
"""Saya segenap hati minta maap""",non-bullying
"""Dulu Bahagia Sekarang Banyak Utang""",bullying
"""Harus lebih maju berkelas rik!! Ga jamannya lg toxic dan ga beraturan.. build sistem!! You will be BIG""",non-bullying
"""editan sama konsepnya nice banget lahhh""",non-bullying
"""iri kok sama babi hahah najis""",bullying
"""LO YANG DULU BUKANLAH YANG SEKARANG DULU KAYA ANJING SEKARANG KAYA BABI""",bullying
"""Jelek aja tukang selingkuh lo buriq !""",bullying
"""kok kalian komennya pada kek gini ya""",non-bullying
"""Rick lu tuh jadi manusia kek gk ada gunanya lu dilahirin kedunia untuk berbuat baik, sayang nya lu ngecewain org lain gimana mo masuk surga""",bullying
"""Kalian kaloga cocok mau di paksain?""",non-bullying
"""ya biarin @xrickolim kita gatau gimana aslinya masa kalian semua ambil keputusan sepihak?kalo udah takdir gaada yang bisa nentang njir""",non-bullying
"""Cocok kok, emang orang baik mah buat org baik, kalo yg bejat mah emang cocok buat yang bejat juga ehehe""",bullying
"""ERICK GOBLOK,MALAH PACARAN AMA LONTE ANJ,SO BAT""",bullying
"""Cocok banget sama2 orang gak bener biar lah dia hancur bersama""",bullying
"""EH KEK ADA PENAMPAKAN LONTE""",bullying
"""Meninggalkan berlian demi Tai Sapi""",bullying
"""Ini bukan era lo lgi, wkwkw skrng lo penuh dengan cacimaki, telen ludah sendiri""",bullying
"""Pantes disini mulainya si ajg berulah""",bullying
"""Open BO ga bang si listy? Kebetulan ada om-om yg nyari cwe yg udah pengalaman!!!!""",bullying
"""Buah nangka buah kemanggi gak ada akhlak lu babi""",bullying
"""Perlahan karirmu ancur bro dan lu akan kembali kebawan""",bullying
"""Biarkan @sk69official bangkrut aja. CEO nya gatau trimakasih haha""",bullying
"""ngapain juga nginap di rumah cowo, gaada keluarga lg lo?""",bullying
"""Eh ada pelakor, pas banget frame ke tiga, orang ke 3""",bullying
"""Anak gblk dikasi berlian malah milih kerikil""",bullying
"""Dikasih bidadari malah milih dajjal awokawok:v""",bullying
"""Jangan cuman bisa ngehina Dong Sadar Kalian Itu Ga sempurna sama kaya kami""",non-bullying
"""Kesihan gue sama org otak dangkal kek gini""",bullying
"""Murahh banget lo jijik gue …. Dikick EVOS mlah open BO""",bullying
"""senengnya sekali nyesel nya seumur hidup, miris banget hidup lu tolol meninggalkan berlian yang indah dipandang dan di sayang demi segumpal tai kucing""",bullying
"""Indahnya pemandangan banyak LonT lonT mau di jual""",bullying
"""bidadari sudah ditunjukan , bahwa mmg g pantes sma dajjal g tau diri""",bullying
"""siapapun tolong kasih tau aku ini masalah nya apaa gais""",non-bullying
"""dikasih hati yg malaikat milih yg berhati iblis greget:(""",bullying
"""Di kasih bidadari malah pilih kotoran""",bullying
"""Dikasih bidadari malah minta lonte""",bullying
"""Gajadi beli Model murahan barang pasti murahan""",bullying
"""Modelny aja murahan apalagi barangnya""",bullying
"""muka macem pengamen gegayaan selingkuh, untung udh ga sm jane lg, kebanting sm jane muke lu""",bullying
"""Males beli gua,gara gara ada lonte""",bullying
"""Padahal bulug gini ya mukanya.. ehh,, maaf..""",bullying
"""Padahal cantikan jessica kemana mana""",non-bullying
"""Dikasih bidadari malah milih sampah""",bullying
"""yaelah muka pas""an aja bangga lu njing""",bullying
"""Wah ibarat lebih milih iblis daripada bidadari haha""",bullying
"""@rangga_kanahaya knp gk truck sampah, kek mukanya sampah""",bullying
"""Gajadi beli, takut ketularan lonte nya""",bullying
"""hanya bisa melihat hujatan klean kasian si listy kontrak nya d copot , di hujat memang dunia sgt kejam""",non-bullying
"""Jangan beli baju lonte entar kena sial""",bullying
"""Dasar cewe lo itu LONTE tau kau!""",bullying
"""Disini pada kenapa dah? Aku gapaham tolong""",non-bullying
"""Itu ditengah manusia apa monyet kok kulitnya bercorak batik""",bullying
"""Muka lu sama anjing gwe..lebih ganteng anjing gwe rik""",bullying
"""Buat kalian para pens lonte jgn tkut listi Miskin krna dipecat, krna dia bsa kaya lgi, dgn cara ya nglonte""",bullying
"""Etdah ninggalin yang baik demi lonte, situ waras mas wkwk""",bullying
"""Gw melihat cewek murahan di postingan ini""",bullying
"""yang kedua dari sebelah kanan itu batik apa orang dah? kok warna nya kek taek babi si?""",bullying
"""Ih ko muka jelek banget siii serem kek setan""",bullying
"""Itu yang foto ketiga jablay murahan bukan?""",bullying
"""Jelek aja tukang selingkuh lo buriq !!!!""",bullying
"""Emang kalian se suci apa sampai nghina dia segitu nya""",non-bullying
"""Mending yang follow pada unfollow Udeh gausah ribet""",non-bullying
"""Dekil tatoan, mampus karir Lo hancurr pantek""",bullying
"""Udah ada berlian malah milih batu nisan""",bullying
"""Alasan setan ama setan, KARNA KALO SETAN SAMA BIDADARI, SAYAPNYA RONTOK, DICEKER, DIGIGIT, DIJAMBAK2""",bullying
"""Lagian juga Erick gak ada akhlak jelek lagi Listy juga jelek""",bullying
"""Setan ma setan mahh emg cocokk udee""",bullying
"""Lonte kurus pucet kek mayat hidup""",bullying
"""Itu muka apa tutup panci wkwkekek jelek nya ampe ke ubun ubun""",bullying
"""@xrickolim smngat trus bro tiada manusia yg sempurna kmu pasti bisa bangkit n jadi lebih baik GBU keepstrong""",non-bullying
"""bego anak orang udah ga perawan noh gara"" lu wkwkw""",bullying
"""Frustasi..Sudah habis uangnya..Kasihannn""",bullying
"""Bro buat lu pada yg ngehujat erick tpi masih punya masala sendiri jangan sok keras""",non-bullying
"""Semangat Rick untuk usaha barunya""",non-bullying
"""Hadehh muka kaya tong sampah .""",bullying
"""banyak banget omongan kasar disini, tobat lah kawan kawan.. cukup comment kasar nya""",non-bullying
"""Ni org jelek ga ada obat.kok jj mau liat apa ya..""",bullying
"""Semangat bang, walaupun banyak orang yang ngejudge lu. Jangan peduliin mereka""",non-bullying
"""Tuhan yesus baik semangat rick""",non-bullying
"""Jangan di bales komen hate bang bikin sakit jempol, mending lanjut berkarya:)""",non-bullying
"""Eh lo nyadar ga ? Udah dekil terus tatoan, jadi nya kaya daki haha""",bullying
"""jelek dapet selingkuhan jelek juga keren yaa imbang wkkw""",bullying
"""Wah ngehina fisik ni orang,ga bener ya wkwkwkwk""",non-bullying
"""BUNUH DIRI LAH SONO GOBLOX""",bullying
"""Sabar semua komentar ini ujian""",non-bullying
"""Santai rick yg ngehujat lo belom tau perjalanan hidup lo aja! Mereka hanya sok suci!""",non-bullying
"""Yang sabar yah,tetep semangat ngejar karirnya jangan dengerin kata orang mereka Cuma bisa ngebacot di komen doank""",non-bullying
"""Erick masuk neraka jalur selingkuh bos""",bullying
"""Trs berkarya walaupun brd di titik sprti ini""",non-bullying
"""Stop lah ngatain orang lain lu pada itu yg ngatain orang lain ngaca dlu sebelum ngatain kayak suci aja hidup lu pada""",non-bullying
"""Yang ngatain keknya idupnya gapernag bikin kesalahan""",non-bullying
"""Jadi gila kau rupanya karna gak laku lagi di YouTube""",bullying
"""Kasian yah sdh stress banyak masalah""",bullying
"""Kok jatohnya malah kek ajg sih rikkk""",bullying
"""Karir turun jadi autis kasian hahah""",bullying
"""erick yang kek gini yang gua kangenin, keep it up bruuh""",non-bullying
"""Udah mau autis iya bg awokawkk""",bullying
"""Kasian masih muda udah stresss""",bullying
"""Banyak komen yg support malah ketutup yg hate bgst emang IG""",non-bullying
"""Maudy cantik na natural bnr2 cantik bgt, cantik luar dlm""",non-bullying
"""Bikin konten YouTube Student life at standford @maudyayunda seperti waktu S1 at Oxford. Fansmu pada nungguin nih.""",non-bullying
"""Aura org pinter emg shining ya bun @hy_dindut""",non-bullying
"""Paket lengkap deh.. udh cantik pintar lagi""",non-bullying
"""Sukaa bnget sm artis ini… nggak neko2.. dan natural bngett""",non-bullying
"""Cantik, pintar bertalenta, ortu mana yg gak kepengen punya anak kyk mba maudy""",non-bullying
"""Idih mak lampir, dibanding uya ma lu, lu bagaikan butiran debu,, lu dikenal karena bacot… rajin2 ngaca deh""",bullying
"""Anjirlah muka lo kek kuntilanak malah sok cantik""",bullying
"""Mbak cadel yg bangga dengan cadelnya,, Harusnya sih kasihan karna cadel tapi lama"" jadi jijik kenapa gak sekalian bisu aja""",bullying
"""Uda pinter, cantik gak kebanyakan tingkah. Perfect""",non-bullying
"""Hati-hati mody jangan keluar sendirian jaga-jaga serangan brutal rasisme, wajahmu sekilas mirip onnie2 korea. Tetap waspada""",non-bullying
"""Bikin konten Youtube daily activity di Stanford dong kak @maudyayunda""",non-bullying
"""Motivasi ku ka Maudy cantipp bngt""",non-bullying
"""Semoga kecerdasan Mbak Maudy bermanfaat bagi agama, nusa, dan bangsa.. Aamiin""",non-bullying
"""Damage nya cewek pinter gada lawann""",non-bullying
"""cantikan waktu berisi dulu… sekarang kurus bgt, kurus begini auranya kurang""",bullying
"""cantik sih, tapi sayang kurus ya. padahl udh nikah lo, kurang bahagia sama pernikahannya?""",bullying
"""masih good vibes walaupun sedang lapar""",non-bullying
"""kakak cantik bgt bismillah cerdasnya nular""",non-bullying
"""Bego lu. Alam semesta dan seisinya pun serentak murka mendengarkan lagumu""",bullying
"""Dua2 nya cantik banget masya Allah""",non-bullying
"""ka nisa mirip ariana grande masa""",non-bullying
"""Adiknya Kak Maudy, cantik, pinter, aura positifnya keluar, ramah, lemah lembut, rajin, sholeha""",non-bullying
"""Sekilas yg abu mirip ariana grande haha""",non-bullying
"""Yang satu nya mirip Ariana grande""",non-bullying
"""Kakak sama adek sama sama cantik ya aku suka sama dua duanya""",non-bullying
"""Rambutnya kak modd bagussss… Item berkilauu""",non-bullying
"""Cantik semua congrats kak msuk nominsi tc candler""",non-bullying
"""Maudy enak bet dah cantik iya pinter iya""",non-bullying
"""kukira dedeknya berdiri itu mau mukul bang jer pake ukulele… ternyata aku salah salah :""""",non-bullying
"""Bang jerome KLO nyanyiny kek gini bagus suaranya ganyangkaaa""",non-bullying
"""Sutan kamu sangat lucu dan menggemaskan""",non-bullying
"""Bang sering-sering dong buat vidio bareng sutan dia kayanya juga seneng ama bang jerom""",non-bullying
"""Klu @jeromepoline buat video tapi berdua aja seharian sama anak kecil, hahah lucu juga gimana riwehnya""",non-bullying
"""Muka lu kok cabul banget sih bg hahah""",bullying
"""Dari raut mukanya aja udh terlihat seperti org kalah judi dan tidak pernah makan enak""",bullying
"""Kak jerome kayak boneka tau hahah""",non-bullying
"""Mukbang makanan sehat dong kak. Salad jepang gituuu.""",non-bullying
"""Yakinin dulu niatnya bg… Semoga sukses""",non-bullying
"""Bang, aku nonton kamu setelah aku kerja di Jepang. Bermanfaat bgt kontennya jd gampang kalo mau nyari apa apa di Jepang""",non-bullying
"""Cuman rumus diet ini yg ga bisa dipecahka ya bang?""",non-bullying
"""Perut makin maju tpi semangat jangan tak maju""",non-bullying
"""Pantesan kak Jessica bilang bang jerom beruang wkwkwk""",non-bullying
"""Aduhh susah klo urusan sma Jerome rumus matematika terus bahasannya… Apakah daya diriku yg lebih suka bhs Inggris drpd matematika""",non-bullying
"""Kaya tulus ya mukanya klo diliat2""",non-bullying
"""Kak Jerome, bagi trik biar bisa paham dan ingat cepat rumus matematika, dung:)""",non-bullying
"""Baru x ini baca caption harus mikir dan pakai kalkulator cuyyy hahaha""",non-bullying
"""Sumpah si kak, kemeja jeans bikin keliatan seger bgt mantap mantap""",non-bullying
"""Mirip ama aktor korea yg main di film reply 1988 yg jadi kaka nya jung hwan wkwk""",non-bullying
"""iya bang jer terlihat berbeda klo pake style kayak gini lebih terlihat fresh anak gaul""",non-bullying
"""Klo style ke gini pas gitu bang sma umur lu yg msh muda keliatan lbh fresh aja sesuai sma umur""",non-bullying
"""Kok makin dewasa makin imutt aih cipaaaaaa""",non-bullying
"""maniss bangettt pengen dah punya senyuman manis kayak ka syifaaa""",non-bullying
"""Nih orang manis bnget sihh ga ngerti lagi""",non-bullying
"""Kakak pinter nyanyi ya @syifahadjureal, suaranya bagus kak""",non-bullying
"""Gk salah kalo kak syifa cantik mamahnya aja cantik bgtt!! Jujurr""",non-bullying
"""Lelaki yg mendapatkan km. Adalah lelaki yg beruntung.""",non-bullying
"""Kamu mirip bgt ayahmu kalo adikmu mirip bgt mamamu""",non-bullying
"""Kakak udah cantik sii, tapi cantikan lagi kalo pake hijab""",non-bullying
"""Gemeshh rasanya kaya aku pengen cubit""",non-bullying
"""@angelkmgi ini paling cute sih, ganteng parah msh kecil jg""",non-bullying
"""Pengen gw pacul mulut lo!! woii anjeng busuk""",bullying
"""Sering blg ke org2 artis cewek yg menurutku paling cantik syifa sama ziu""",non-bullying
"""Ka cipa tu uda cantik, baik, manis bgt pula, manisnya tu nglebihin gula""",non-bullying
"""Dilihat sekilas pun tampak jelas kalau cantikkan syifa""",non-bullying
"""Setuju g sih? Si dia tetep cntik bgt meski g pke make up… lah aku g pke make up pucet bgt kyk g makan setahunn""",non-bullying
"""dahlahh emang cantik luar dalam kmu ini cippp""",non-bullying
"""Muka cantik tanpa make up hini, bahagia bgt kali ya yg jadi suaminya, bisa liat bidadari setiap harinya.""",non-bullying
"""Suka bgtt sm kak cipaa.. orangnya humble sm semua orang dan banyak temannya juga""",non-bullying
"""Artis remaja di Indonesia yg manis bgt kalo senyum Cuma dia deh perasaan yg nempel di hati""",non-bullying
"""Aku doakan perempuan baik yg bernama Nagita selalu sehat, bahagia lahir batin, dan banyak yang sayang sm dia..""",non-bullying
"""Rafathar nya mantull ni, pulang nggk jd nginep karna nggk ada temen mamany d rmh papany belum pulangg.. jd jagain dan temenin mama dulu  ya aa""",non-bullying
"""kultur kerja kaya gini menurut gw bagus si ga kapitalis banget, petingginya juga ikut kerja misal ngevlog atau endors, semoga gaji juga ga senjang si haha""",non-bullying
"""Pantas pada senang kerja di Rans.. mbak gigi nggak ngebossy..""",non-bullying
"""Seneng yaa lihat orang sukses meeting. Ya Allah pengen sukses kayak gitu biar ada status di instastory""",non-bullying
"""smga semua kelg dan crew sehat semua.. dan rejeki trs lancar ya kak gigi..""",non-bullying
"""Fokus ke nagita pas mau minum masih sempet baca doa. keren bgt hasil dari didikan orang tua nya""",non-bullying
"""Kasihan ya , Nagita punya suami kerjaannya berzinah terus""",bullying
"""Koreaable banget face rafathar cakep ganteng manis banget""",non-bullying
"""MasyaAllah Rafathar tambah besar makin tambah ganteng bgt gk kuat ngeliat alisny…""",non-bullying
"""Kok mirip siwon ya lama2, apa perasaan gw aja.""",non-bullying
"""Lucunya berasa kayak kaka dan adek""",non-bullying
"""Itu wajah nagita kya masih umur 20an""",non-bullying
"""Foto no edit edit ya saayy kamera nyaa bening,,, model fotonya pun juga bening gak perlu pakai filter tipu tipu""",non-bullying
"""Look-nya Rafathar emang gak bisa dipungkiri, diborong gen mama gigi semua HAHA.""",non-bullying
"""Nagita masa kaya anak muda coba cantikk bangeett""",non-bullying
"""Masyaallah mamany cantik anakny ganteng, perfect""",non-bullying
"""Kaya adek kakak.. kak gigi keliatan muda banget""",non-bullying
"""Tambah gede aja rafathar ya tambah pinter ya Rafathar""",non-bullying
"""Mama gigi kalau rambutnya agak pirang tambah cantik dan tampak lebih muda""",non-bullying
"""OOTD mama gigi simple tapi elegan dilihat nya, masyaallah""",non-bullying
"""Masyaallah mamah gigi bening bet dah, sehat selalu mamah gigi dn keluarga""",non-bullying
"""mama gigi ketemu gajah. gajahnya seneng sampai ketawa gitu ahhaha.""",non-bullying
"""Ya allah ga tau knp ak suka setiap lihat nagita pake dress modelnya cakep cakep""",non-bullying
"""i see beauty in everything mba gigi sehat selalu sama dede bayi nya""",non-bullying
"""Mama gigi cantik banget… look younger than her age.. love mama gigi""",non-bullying
"""Semoga adeknya rafathar menjadi anak yang tangguh kuat cerdas""",non-bullying
"""Pakaian apapun yg dipake mama gigi selalu keceee""",non-bullying
"""Terima kasih kak Nagita @raffinagita1717 sudah support Molly si gajah dan satwa-satwa di Bali Zoo lainnya dengan kunjungannya bersama keluarga""",non-bullying
"""Kaya ny gajahnya merasakan aura positif nya mb gigi itu… kelihatan sumringah jg gajahnya loo..""",non-bullying
"""Manis banget mbak gigi.. Masya Allah.. hamil semakin bersinar..""",non-bullying
"""Mama gigi gapernah ga cantik sih kalo menurut aku.""",non-bullying
"""Semoga sehat selalu bayi dalam kandungan nya sama ibunya ya.""",non-bullying
"""Cantik banget semoga sehat selalu kakak panutan""",non-bullying
"""MasyaAllah selalu mempesona baik kaum adam maupun kaum hawa""",non-bullying
"""Gak ada orang lain yang bangun tidur siang secantik ini selain ka yaya""",non-bullying
"""makin tua makin muda yehh mukanya, mana cantik bngett mo nangiss ampun cantik terus ka yaya""",non-bullying
"""Gapaham lagi cakeup nya natural Masyaallah""",non-bullying
"""Raisa mah tipe cantik tapi sopan santun pakaiannya""",non-bullying
"""ka yayaaa, why are you always stunning pretty girl.""",non-bullying
"""Ya Allah ni orang apa peri, cantik amatt""",non-bullying
"""Kenapa cantik banget aku heran dilihat dari samping kanan kiri depan dll tetep aja cantik""",non-bullying
"""BISA BERHENTI CAKEP GA KAKK? PUSINGGGG IH""",non-bullying
"""Cantik bajunya keren warnanya bikin pangling""",non-bullying
"""Sudah dongggg dan sudah di liked juga.. congratulations""",non-bullying
"""Udaaaahh nontonnnnn.. lagunya bajunya makeup dan hairdo nyaaa sukaakkkk""",non-bullying
"""Raisa sekarang ngak monoton…. Jadi suka deh…. Sering2 kek gini….""",non-bullying
"""udah dong. Lagi ngunyah aja cute banget""",non-bullying
